package,module,source,output,reference,generic_before,generic_after,renamed_symbols,syntax_ok,bytecode_equal,encoding_ok,newline_ok,mode
mir2,mir2.helperScript.doc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.doc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.doc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.doc.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.enterMap,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.enterMap,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.enterMap.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.enterMap.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.enterRegion,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.enterRegion,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.enterRegion.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.enterRegion.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.globalEvent,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.globalEvent,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.globalEvent.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.globalEvent.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.killedMonster,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.killedMonster,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.killedMonster.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.killedMonster.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.levelUp,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.levelUp,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.levelUp.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.levelUp.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.mod.CG,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.mod.CG,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.mod.CG.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.mod.CG.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.mod.equip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.mod.equip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.mod.equip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.mod.equip.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.mod.init,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.mod.init,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.mod.init.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.mod.init.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.mod.newbee,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.mod.newbee,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.mod.newbee.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.mod.newbee.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.mod.skill,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.mod.skill,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.mod.skill.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.mod.skill.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.mod.test,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.mod.test,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.mod.test.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.mod.test.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.newItem,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.newItem,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.newItem.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.newItem.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.newSkill,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.newSkill,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.newSkill.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.newSkill.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.openPanel,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.openPanel,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.openPanel.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.openPanel.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.init,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.init,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.init.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.init.lua,205,0,62,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.loongsRingBtn,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.loongsRingBtn,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.loongsRingBtn.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.loongsRingBtn.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.baseScene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.baseScene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.baseScene.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.baseScene.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.bz.scene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.bz.scene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.bz.scene.lua,,102,0,23,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.scenes.login.areas,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.login.areas,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.login.areas.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.login.areas.lua,813,0,166,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.login.door,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.login.door,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.login.door.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.login.door.lua,111,0,20,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.scenes.login.login,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.login.login,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.login.login.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.login.login.lua,700,0,157,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.login.loginer,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.login.loginer,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.login.loginer.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.login.loginer.lua,211,0,68,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.login.scene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.login.scene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.login.scene.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.login.scene.lua,345,0,82,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.chatItem,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.chatItem,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.chatItem.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.chatItem.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.chatPic,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.chatPic,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.chatPic.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.chatPic.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.chatPos,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.chatPos,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.chatPos.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.chatPos.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.diyBtn,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.diyBtn,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.diyBtn.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.diyBtn.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.emojiChoose,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.emojiChoose,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.emojiChoose.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.emojiChoose.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.helper.dummy,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.helper.dummy,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.helper.dummy.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.helper.dummy.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.helper.guide,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.helper.guide,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.helper.guide.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.helper.guide.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.helper.helper,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.helper.helper,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.helper.helper.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.helper.helper.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.helper.scriptRunner,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.helper.scriptRunner,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.helper.scriptRunner.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.helper.scriptRunner.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.helper.stage,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.helper.stage,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.helper.stage.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.helper.stage.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.helper.util,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.helper.util,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.helper.util.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.helper.util.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.helper.videoPlayer,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.helper.videoPlayer,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.helper.videoPlayer.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.helper.videoPlayer.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.keyboardEx,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.keyboardEx,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.keyboardEx.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.keyboardEx.lua,13,0,5,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.lblInfo,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.lblInfo,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.lblInfo.lua,,56,0,14,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.messageBox,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.messageBox,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.messageBox.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.messageBox.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.picListenner,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.picListenner,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.picListenner.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.picListenner.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.plugCheck,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.plugCheck,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.plugCheck.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.plugCheck.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.textInfo,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.textInfo,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.textInfo.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.textInfo.lua,253,0,55,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.titleInfo,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.titleInfo,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.titleInfo.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.titleInfo.lua,153,0,19,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.voiceBtn,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.voiceBtn,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.voiceBtn.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.voiceBtn.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.voiceListenner,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.voiceListenner,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.voiceListenner.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.voiceListenner.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.voiceTip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.voiceTip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.voiceTip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.voiceTip.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.common.yayaListenner,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.common.yayaListenner,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.common.yayaListenner.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.yayaListenner.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.console.btnCallbacks,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.console.btnCallbacks,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.console.btnCallbacks.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.btnCallbacks.lua,1008,0,172,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.console.btnEx,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.console.btnEx,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.console.btnEx.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.btnEx.lua,119,0,25,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.console.controller1,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.console.controller1,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.console.controller1.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.controller.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.console.detail1,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.console.detail1,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.console.detail1.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.detail.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.console.iconFunc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.console.iconFunc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.console.iconFunc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.iconFunc.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.console.replaceAsk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.console.replaceAsk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.console.replaceAsk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.replaceAsk.lua,46,0,7,True,True,True,True,function-local-readable+method-sugar
